is_sarcastic,headline
1,Georgia Governor Argues That Closing State’s Beaches An Attack On Citizens’ Fundamental Right To Get Wet ’N’ Wild
1,"Crazed, Quarantined Mental Health Experts Recommend Scrawling ‘Everything Will Be Okay’ In Feces On Wall"
1,Trump Admits 18 New States To Increase Competition For Medical Supplies
1,Scientists Announce They Have Probably Successfully Taught Sign Language To Snakes
1,NYPD Razes Central Park Hospital Tents For Violating Outdoor Encampment Laws
1,Southern Governors Argue Covid-19 Good Christian Virus That Wouldn’t Dare Spread During Church
1,Jared Kushner Says States Should Have Planned Ahead Before Joining The Union
1,"‘They’re Doing Something To The Street,’ Reports Nation Staring Out Window"
1,BREAKING: This Is A Test Of The Onion’s Emergency Headline System
1,Careless Imprisoned Migrants Showing Zero Respect For Social-Distancing Rules
1,Trojan Introduces New Anti-Anxiety Weighted Condoms
1,Study Finds Most Restaurants Fail Within First Year Of It Becoming Illegal To Go To Them
1,Anthropologists Who Discovered Existence Of Goblins Just Going To Let Coronavirus Thing Die Down Before Making Announcement
1,Rikers Inmates Punished After Guards Catch Them Trying To Make Bootleg Coronavirus Vaccine
1,It Instantly Clear Girlfriend Used To Fuck Guy Being Mentioned In Anecdote
1,Trump Tackles Medical Supply Shortage By Awarding ExxonMobil Contract To Drill For Ventilators In Arctic
1,New York Quickly Builds Thousands Of Emergency Hamptons Mansions To Shelter Wealthy
1,Disney Announces Plans To Release ‘Mulan’ Directly Into Americans’ Consciousness
1,Employee Proves Diligence By Arriving To Video Conference Call Extra Hour Early Every Morning
1,Man Watching Space Force Rocket Launch Gazes In Awe At The Power Of Human Stupidity
1,"‘What Is This Strange Sensation,’ Announces Nation Putting On Shoes For First Time In A While"
1,New Report Finds Americans Willing To Trust Scientific Knowledge Of Anyone Holding Glass Beaker Up To Light
1,Psychologists: So-Called ‘Dr. Fauci’ Just A Figment Of Nation’s Collective Imagination
1,"New Unhinged PETA Ad Warns That Once You Put Googly Eyes On A Banana, Eating It Is Murder"
1,"Amazon Announces Unlimited Time Off, Increased Health Benefits For All Warehouse Robots"
1,Trump Announces Plan To Retrain Nation’s 3 Million Unemployed Americans As Human Ventilators
1,Global Pandemic That Has Killed Thousands Giving Woman Just The Push She Needed To Organize Tupperware Cabinet
1,Department Of Interior Announces Birds Will Continue Going About Regular Bird Activities During Pandemic
1,Man Reflects On Cyclical Nature Of Existence After Learning McDonald’s Has Stopped Offering All-Day Breakfast Once Again
1,"Congress Sets Aside $1,200 In Trust For Each American Until They Prove They’re Responsible Enough To Handle It"
1,British Man Astounded To Hear How Much It Would Cost To Get Mustard Jar Removed From Rectum Under U.S. Healthcare System
1,Man Just Buying One Of Every Cleaning Product In Case Trump Announces It’s Coronavirus Cure
1,British Royal Family Orders Citizens To Leave U.K. Until Prince Charles Recovers
1,Trump Suggests Ceding New York To Coronavirus As Possible Appeasement Strategy
1,Trump Urges Loosening CDC Restrictions To Let Coronavirus Get To Work
1,GOP Urges End Of Quarantine For Lifeless Bipedal Automatons That Make Economy Go
1,Restless Trump Can’t Believe He Stuck Inside With Nothing To Do But Be President
1,Coronavirus Forces Landlord To Cut Back On Taking Care Of Building From 1 To 0 Hours A Week
1,Self-Isolated Woman Going So Crazy She’s Started Talking To Her Spouse
1,Nation Close To Getting Videoconferencing Software To Work
1,"Dog Not Sure How To Interpret Crazy Dream Where It Saw Squirrel, Barked At Squirrel"
1,Disturbing New Study Finds American 5th-Graders Only Absorbing Targeted Advertisements At 1st-Grade Level
1,Experts Warn Americans Could Still Be Dealing With Coronavirus As Late As Tomorrow Afternoon
1,Trump Orders Manufacturers To Drastically Ramp Up Production Of Hospital Gift Shop Supplies
1,Violently Bored Americans Begin Looting Puzzle Stores
1,Hospital Holding Back Extra Coronavirus Test Kit In Case Josh Duhamel Needs One
1,Richard Burr Wondering When Profiting Off Mass Suffering Suddenly Became A Crime In This Country
1,Trump Administration Releases Best Case Scenario Projections For Coronavirus Where 8 Million Iranian People Die
1,Trump Seeks To Stimulate Economy By Sending Rare Autographed Photo To Every American
1,Defiant 123-Year-Old Not Going To Let Coronavirus Stop Him From Hanging Out With Friends
1,Woman Annoyed Cat Would Rather Play With Hair Tie Than Expensive Gaming Console She Bought It
1,Triumphant Jared Kushner Announces Plan To Move CDC Headquarters To Jerusalem
1,Thousands Of Formerly Endangered White Rhinos Flood City Streets Mere Days After Humans Quarantined Indoors
1,"Trump Quietly Checks With Aides To Make Sure He’d Be Included In Receiving $1,000 Government Checks"
1,Trump Hits Back At China By Announcing U.S. Will Also Expel American Journalists
1,Frustrated Dog Has No Time To Jerk Off Now That Owner Home All Day
1,Conservative Worries Relief Checks Would Discourage Americans From Providing For Selves By Killing Him And Taking His Property
1,"Amazon Hires 100,000 New Workers To Cram In Close Quarters Just For Kicks"
1,Nation’s 108 Million Service Industry Workers Assure Public That Job Is Just Way To Stay Busy After Winning Lottery Years Ago
1,Congress Allocates $2 Trillion To Bail Out Struggling Bailout Industry
1,Biden Pledges To Select Woman As Vice President Since Position Doesn’t Entail Much Anyway
1,Woman Tries To Spark Casual Chat In Long Grocery Store Line As If She Not Desperately Attempting To Outrun Death
1,Pfizer Pours All Resources Into Developing New Hyper-Depressant Pill To Help Americans Ease Transition Into Self-Quarantining
1,Porn Industry Leaders Announce Immediate Closure Of All Orifices
1,Divorced Mom At Point In Life Where She Figures She Might As Well Start Writing Erotic Letters To Men In Prison
1,Trump Advises Americans Worried About Coronavirus To Just Get Doctor Who Always Tells Them They In Perfect Health
1,Movie Theaters Packed With Frenzied Crowds Trying To Catch Last-Minute Screening Of ‘Sonic’ Film Before Coronavirus Hits
1,Frustrated Jared Kushner Doesn’t Get Why Everyone In Media Attacking His Qualifications Like They Didn’t Just Get Jobs Through Nepotism Too
1,Kushner Announces Doctors HATE Him After He Discovered One Weird Trick To CURE Coronavirus
1,Trump Assures Americans He Called 911 To Report Coronavirus Outbreak
1,Health Experts Worry Coronavirus Will Overwhelm America’s GoFundMe System
1,Guests Spit Mouthfuls Of Tuna Into Buckets At StarKist Cannery Tour Tasting Room
1,Top U.S. Health Experts: ‘Hold On To Your Fucking Seats Because This Bitch Hasn’t Even Thought About Starting Yet’
1,Best Buy CEO Humbly Asks If Everyone Can Go Out And Buy A Cord Or Something To Help With Company’s Coronavirus Losses
1,BP Executives Combat Negative Perceptions Of Fossil Fuel Companies By Putting Iceberg In Hotel Room With Murdered Prostitute
1,"‘I Can’t Wait To Dress Up As The Coronavirus For Halloween,’ Says Man Who Will Be Dead By May"
1,Biden Extends Olive Branch To Biden Supporters
1,Tulsi Gabbard Named Democratic Nominee After Discovery Of Obscure Rule That Grants Nomination To Whoever Wins 0.7% Of The Vote In Missouri
1,Girlfriend Making Playlist Of Bands You Might Like To Associate With Her Forever
1,Lucky Cruise Passengers Get Bunch Of Extra Days On Ship
1,Things Must Be Getting Pretty Serious For Girlfriend’s Dad To Gift Bottle Of BBQ Sauce
1,Insecure Man Worried Everyone At Gym Will Stare At His Perfectly Chiseled Body
1,"‘Vote Blue No Matter Who, Vote Blue No Matter Who,’ Chants Man Filling In Every Bubble On Democratic Primary Ballot"
1,CDC Advises Americans To Protect Against Coronavirus By Piling Into This Here Tub For A Scrubbin’
1,Pope Francis Urges Priests To Refrain From Molesting Children Over Coronavirus Fears
1,New Study Finds Most Premature Births Occur After Fetus Smells Something Delicious Outside
1,Woman’s Subconscious Not Sure How Much More Clearly It Can Communicate That Her Teeth Going To Fall Out Soon
1,Biden Gives Speech From South African Jail Cell Where He Still Imprisoned For Supporting Nelson Mandela
1,73-Year-Old Billie Eilish Breaks Silence To Discuss Ravages Of Fame In Interview From Hermetically Sealed Mansion
1,Smithsonian Apologizes For Fraudulent ‘Treasures Of Obama’s Tomb’ Exhibit
1,Man Talking Big Game About Having Shroom Hookup Folds Almost Immediately Under Pressure
1,Study Links High Standardized Test Scores To Being 45-Year-Old Man In Propeller Hat Pretending To Be Fifth-Grader
1,Man Who’s Really Excited To One Day Have Children Must Be Pedophile
1,Biden Defends Past Inappropriate Touching Of Women As Symptom Of Stuttering Hands
1,Ruth Bader Ginsburg Flirting With 67-Year-Old Intern Again
1,"‘We Have Coronavirus Under Control,’ Announces CDC Director As Nose Slowly Transforms Into Pangolin Snout"
1,Self-Congratulatory Civility Between Disagreeing Internet Commenters Honestly Worse Than Fight Would Have Been
1,"Vindictive Amy Klobuchar Elected Mayor Of South Bend, Indiana"
1,Biden Wondering Where All This Support Was When He Still Had Functioning Brain
1,WHO Warns Outbreaks In Victorian England Confirm Coronavirus Capable Of Spreading Through Time
1,Serial Killer Nostalgic For Bygone Days When He Could Still Get Excited By Something As Simple As Setting A Dog On Fire
1,Sanders Supporter Urges Importance Of Listening To Minority Voices Just Not Specifically The Ones Who Handed Victory To Biden
1,Frustrated Bloomberg Staffer Literally Just Aborted Fetus For This Job
1,Biden Says Incredible Comeback Proves He Can Beat Progressive Democrat In A General Election
1,Elderly Woman Wheeling Oxygen Tank Takes Over Bus’ Priority Seating Like Most Feared Inmate On Prison Yard
1,Woman Braces Self As Documentary Shows Sea Lions Happily Swimming Near Shoreline
1,Area Man Unaware Lifelong Aerosmith Fandom Caused By Early Imprinting Of Steven Tyler As Father Figure
1,Americans Urged To Stockpile Loved Ones Ahead Of Coronavirus Outbreaks
1,"God Happens Upon Tribe Of Primitive, Sky-Worshipping Angels In Previously Uncontacted Region Of Heaven"
1,Snack Industry Runs Out Of Ways To Escalate The Word ‘Cheese’
1,Last-Minute Change To Super Tuesday Primary Rules Requires All 14 States To Vote At Same Polling Place
1,Panicked WHO Officials Not Sure How To Respond After Coronavirus Brings 12 People Back To Life
1,Biden Confident After Spending Super Tuesday Stumping Across Iowa
1,New Neutrogena Deep Cleanse Just 130-Pound Chimp That Rips Your Face Off
1,"Report: More Americans Opting To Cut Cord By Building, Launching Own Satellite Into Orbit"
1,Man Commits To Being Overly Nice For Next 45 Minutes To Friend He Just Snapped At
1,Eukaryote Traumatized After Accidentally Witnessing Parent Cell Undergo Mitosis
1,Depressed Mom Can’t Even Enjoy Adult Son’s New Haircut
1,"Buttigieg Drops Out Of Democratic Race After Slamming Own Plan To Be President As ‘Naive, Unrealistic Pipe Dream’"
1,Olive Garden Unveils New All-You-Can-Eat Assisted Suicide Dinners For Terminally Ill Customers
1,Damning New Footage Shows Sanders In 1980s Arguing Madonna Could Never Make Transition From Music To Film
1,Study: Majority Of Americans Not Prepared For When Sun Engulfs Earth In 7.5 Billion Years
1,"Weighted Blanket Sure To Succeed Where CBD, Salt Lamp, Oil Diffuser, Acupressure Mat, Bath Bombs, And White Noise Machine Failed"
1,Man Annoyed He No Longer Even Able To Go To Wuhan To Eat Bats Without Mom Freaking Out
1,"Warren Tells Supporters To Cut That Pinterest Shit Out, This Is Serious"
1,Obama Kind Of Hurt No One’s Even Asked For His Endorsement
1,Child Doing Stations Of The Cross Reflects On Boredom Christ Must Have Felt During Crucifixion
1,‘I’ll Show Those Pricks!’ Screams Mitt Romney Driving Busload Of Pregnant Women To Abortion Clinic After Being Disinvited To CPAC
1,‘Whatavirus?’ Says Half-Naked Mike Pence Brushing Crumbs Off Stomach While Taking First Call From Trump In 18 Months
1,"‘I Like This Candidate Now And Will Vote For Him,’ Says Area Man After Having To Watch 12th Bloomberg Ad In Single Day"
1,Man Doesn’t Mind Long Commute Because It Gives Him Extra Time To Listen To Voice In Head Saying He Can’t Keep Living Like This
1,"‘No, Stop, Please,’ Shouts Woman As Hands Uncontrollably Google All Of Boyfriend’s Exes"
1,Candidates Struggle To Answer Question About Future Of Granite Countertops During HGTV Town Hall
1,"‘No Way To Prevent This,’ Says Only Nation Where This Regularly Happens"
1,Iran’s Deputy Health Minister Announces He Has Coronavirus And Also Hemorrhoids But That’s A Separate Thing That He Will Deal With On His Own
1,Sanders Supporter Sick Of Movement Being Defined By Small Number Of Toxic Members Like Him
1,Trump Holds Diplomatic Ceremony To Formally Welcome Coronavirus To United States
1,Driver Enraged At Rider Who Threw Up In Ambulance
1,"‘I’m Free, I’m Finally Free!’ Thinks Parent Before Realizing Lost Child Just Hiding Inside Clothes Rack"
1,Moderators Kick Off Debate By Asking Whether Bloomberg Ready To Get Shit Rocked Again
1,Klobuchar Hoping To Distinguish Herself During Debate As Only Candidate Not Sucker Punched In Gut Moments Before Stepping On Stage
1,Elena Kagan Worried She’s A Fraud After Being Only Female Justice Not Called Out By Trump
1,Idiotic Squirrel With Acorn Runs Away From Man As If He Doesn’t Get To Eat All The Nuts He Wants
1,"Reform ‘Fifty Shades’ Reader Doesn’t Think Christian And Ana Literally Indulged In Bladder Control Fetish, But Derives Meaning From Story Nonetheless"
1,Nation’s Men Stunned To Realize Sexual Harassment Problem May Go As Far Back As 1990
1,So-Called ‘Flash Sale’ May Have Been Strategized Weeks In Advance
1,Trump In India Hails Blossoming Relations Between The 2 Planets
1,Embarrassed Heart Surgeon Admits He May Have Accidentally Left Sanders’ Medical Records In Candidate’s Chest
1,Desperate CDC Director Walks Down Hall Of Imprisoned Diseases For One-On-One Talk With Avian Flu About Stopping Coronavirus
1,U.S. Unveils Plan For Rest Of World To Become Carbon-Neutral By 2030
1,Smithsonian Museum Celebrates Black Alternate History Month With Full-Scale Recreation Of W.E.B. Du Bois’ War Zeppelin
1,"Concerned Baby Starting To Worry Lethargic, Distant Mom Not Suffering From Postpartum Depression At All"
1,"Trump Administration Rolls Back Hunting Regulations Forbidding Use Of Chokeholds, Eye Gouging On Birds"
1,Experts Concerned Pale Russian Mystic Constantly At Trump’s Side May Attempt To Influence 2020 Election
1,"GM Ups Ante In SUV Race With New 14-Seat, 11-Door, 7-Wheel, 4-Trunk Chevy Teton"
1,"Passengers Aboard Coronavirus Cruise Ship Refusing To Leave After Forming Unlikely Friendships With Each Other That Transcend Nations, Languages"
1,Bloomberg Housekeepers Brace For Another Day Of Dressing Up Like DNC Candidates And Letting Boss Beat Them In Debate
1,Recently Concussed Americans March On Washington D.C. Demanding The Right To Sleep
1,Biden Begging Donors To Stop Sending Money So He Can Quit Race
1,Increased Airtime Of Chantix Commercials Results In Ray Liotta Qualifying For Democratic Debate
1,"‘I’ll Rule You Peasants With An Iron Fist,’ Says Bloomberg To Standing Ovation During DNC Debate"
1,Panicking Aides Finally Locate Biden At Wrong Venue Following Cirque Du Soleil Performers Onstage
1,"‘I Love My Wife Marcia And 2 Beautiful Kids, Tad And Hayden,’ Says Buttigieg In Latest Campaign Shift"
1,New CIA Torture Program Concert Series Brings Metallica Into Black Sites To Play 72-Hour Sets
1,Thousands Of PETA Activists Descend On Hoover Headquarters To Protest Vacuum Cleaner That Spooked Dog
1,Report: Average Life Expectancy Increases To 18.2 Years For Americans Who Go Out Like Fucking Legends
1,Boy Scouts Leadership Confident Organization Can Overcome Stigma Of Bankruptcy
1,"Armed Teacher Rehearses Shooting Wall, Gunman, 3 Students During Active Shooter Drill"
1,Overwhelmed Archaeologists Struggling To Keep Pace With Glut Of Early Humans Thawed Out By Climate Change
1,Waiter Asks If Couple Would Like To Pack Him Up In Little Box And Take Him Home For Later
1,Experts Recommend Tuning Them Out And Just Trying To Enjoy Your Life
1,Parenting Experts Reveal Forcing Child To Shoot Dying Pet Only Teaches Lesson About Mortality For First 5 Or So Times
1,Pope Francis Attempts To Compromise On Rule-Change Proposals By Allowing Priests To Marry Him
1,Bloomberg Hires Thousands Of Canvassers To Stop Black Men On Street And Force Them To Hear Campaign Pitch
1,Nevada Addresses Concerns About Election Security By Switching To Electronic Voters
1,"Report Finds Average U.S. College Student Over $28,000 In Debt To Yakuza"
1,God Announces Major Overhaul Of Procreation Process For 2021
1,Couple Takes Weekend Trip Outside City To Get Away From All The Arts And Culture
1,CDC Recommends Also Wearing Face Mask On Back Of Head In Case Coronavirus Attacks From Rear
1,Jimmy Carter Added To Mount Rushmore After Becoming 5th Former President To Bowl Perfect 300
1,"‘You Should Put Your Name On The Karaoke List!’ Reports Greedy, Gluttonous Hunger For Strangers’ Approval"
1,Resigned Nutritionists Now Recommend Eating 3 Servings A Day Of Mice Or Bark Or Whatever
1,Fox News Producer Knows His Work Formulaic But At Least It Helps People Escape Reality For Couple Hours
1,CEO Of Robotics Corporation Tells Sobbing Andrew Yang That He Was His Greatest Creation
1,Moderates Worry Klobuchar Splitting People-Who-Will-Vote-For-Anybody Vote
1,Pregnant Woman Finally Knows Joy Of What It Feels Like To Be Big Fat Guy
1,Emergency Room Staff Assures Parents That Burger King Chicken Fries Will Pass Naturally Through Child’s System
1,"‘It’s Time To Go, Mr. Stone,’ Says Ski-Masked William Barr After Running Prison Bus Off Road"
1,"Flustered New Hampshire Bed And Breakfast Host Informs Biden, Sanders, Buttigieg, Warren, Klobuchar They’re All Booked For Same Room"
1,Poll Finds Bloomberg Trailing Among Young Black Males He’s Already Thrown In Prison
1,Man Calms Down From Violent Rage After Seeing ‘Or Current Resident’ On Misaddressed Letter
1,Fertility Clinic Employee Asks Couple If They’d Like To Play With Sperm Out Back And Get To Know It Better
1,NASA Launches Really Nice Nikon DSLR Camera Strapped To Rocket To Gather Photos Of Sun
1,"‘He’s A Cop,’ Say Bernie Backers, Withdrawing Support After Realizing Candidate Vying To Be Commander In Chief"
1,Health Officials Warn It Is Impossible To Tell If American Cruise Ship Passengers Suffering From Coronavirus Or Just Like That
1,Man Crippled By Fear Of Failure As If It Hadn’t Already Happened
1,Increasingly Unhinged Centrists Announce Plan To Round Up Nation Into Camps To Force Them To Engage In Meaningful Dialogue
1,Study Finds Dating Apps Most Effective Way To Find Everyone Your Age Apparently Kayaking Now
1,Mom Still Seething Over Car That Blew Through Stop Sign 15 Years Ago
1,Study Finds Leading Cause Of Childhood Obesity Witches Fattening Up Children To Be Eaten
1,"‘You’re Allowed To Be Naked Sometimes, But Not Other Times,’ Says Brad Pitt In Baffling Oscars Acceptance Speech"
1,"Nervous, Jeans-Wearing Charlize Theron Wishes Someone Had Told Her This Was Supposed To Be Formal Event"
1,Parkinson’s Gene Waiting To Switch On Until Everything Finally Falling Into Place For Local Man
1,Buttigieg Touts Progress Connecting With Black Fortune 500 Executives
1,Movie Expedition Team Annoyed They Only Getting Briefed On Mission Right Before Parachuting Onto Hostile Island
1,EPA Thugs Violently Beat Endangered Toad Who Hasn’t Paid Protection Money
1,‘He’s Got The Mulan Virus!’ Yells Don Jr. Attempting To Quarantine Eric By Duct Taping Garbage Bag Over Head
1,Report: The Nation Has Healed And It’s Time To Rejoice!
1,Hollywood Legend Kirk Douglas Dead In Apparent Age Overdose
1,"Senate Republicans Say One Mistake Should Not Ruin The Life Of A Naive, Promising Young Man Like Trump"
1,Trump Spends National Prayer Breakfast Attacking God For Allowing Impeachment To Ever Happen
1,Lin-Manuel Miranda: ‘You People Are Giving Me Too Much Fucking Money’
1,Sanders Makes Last-Minute Appeal To Moderates By Reminding Them All His Policies Would End Up Being Watered Down To Their Positions Anyway
1,Both Parties Acting Exactly How Everyone Expected Them To Restore Nation’s Faith In Political Process
1,"Rush Limbaugh Admits Presidential Medal Of Freedom Less Of An Honor Knowing That Rosa Parks, Maya Angelou Also Received It"
1,Corporate Lawyer Achieves Career Masterpiece With McDonald’s Monopoly Contest Rules
1,Pedestrians Passing Each Other On Sidewalk Stop To Let Children Sniff Each Other
1,DNC Offers Startup $500 Million To Develop Pencil That Can Accurately Record Election Results
1,DNC Blames Iowa Caucus Problems On Single Fuck-Up Senior Citizen Volunteer
1,Report: Majority Of Americans Would Jump At Chance To Rip Off Shirt And Use It As Tourniquet
1,Director Sets Up Actor With Backstory About How Franchise Failing Horribly
1,DNC Mulls Asking Donald Trump To Run As Democrat In Effort To Stop Sanders
1,Man Wastes Entire Life Chasing Unrealistic Pipe Dream Of Being Loved And Respected
1,Queen Reminds Worker Bees They Still Represent Colony Even When Away From Hive
1,Frustrated Tenant Only 5 Or 6 Days Away From Sending Gently Worded Email To Landlord
1,Report: Fighting Rising Tide Of Authoritarianism Sounds Like A Lot Of Work
1,Frito-Lay Pledges Party-Size Bag Of Plain Potato Chips To Help Combat World Hunger
1,"‘You’re A Piece Of Shit And I Hope Everyone Like You Dies,’ Says Biden To Democratic Voter In Stirring Call For Party Unity"
1,Recently Unearthed Ancient Sumerian Cuneiform Tablet Depicts Earliest Known Observance Of Ladies’ Night
1,Elon Musk Rushes To Aid Of Overturned Tesla Pinned On Top Of Child
1,New Podcast From ‘The Onion’ Renders Eyeballs Obsolete
1,Kushner Promises Israel Plan Will Relocate All Palestinians To Generous Swath Of Mediterranean Sea
1,Olive Garden Food Scientists Rapidly Running Out Of Foods To Scampi
1,Sanders Unveils Job-Training Program To Provide Meaningful Work To Low-Skilled Op-Ed Writers
1,Lost Grandfather With Dementia Found Hundreds Of Miles Away From Home Wandering International Space Station
1,Chris Matthews Warns Bernie Sanders Victory Runs Risk Of Making Him Look Stupid 2 Elections In A Row
1,Joni Ernst Insists She Hasn’t Seen Any Impeachment Evidence That Has Changed Her Self-Serving Political Calculus
1,New Evidence Reveals Library Of Alexandria Kicked Out Dozens Of Creepy Old Romans For Looking At Pornographic Images On Abacus
1,CBS Inks Deal For 30-Episode Bloomberg Ad
1,Black-Metal Fan Conflicted About Supporting Artist Who’s Never Been Convicted Of Murder
1,Xi Jinping Vows To Combat Coronavirus By Making It Illegal To Mention Within A Week
1,Experts Unable To Determine Why Someone As Rich As Justin Bieber Even Needs To Believe In God Anymore
1,Parents Impressed By How Big Baby Has Gotten After Just 16 Months Of CrossFit
1,Mike Pompeo: ‘There Is Overwhelming And Undeniable Evidence To Support Going To War With Whoever’
1,CDC Urges Americans To Just Say No If Friend Offers Them Coronavirus
1,Treble Clef Honored With Lifetime Achievement Award During 62nd Annual Grammy Ceremony
1,"Out-Of-Touch, Aging 24-Year-Old Keeps Trying To Fit In With Cool Kids At Grammys"
1,Grammys Accused Of Bias Toward Music That Accurately Represents What Nation At Large Listening To
1,Liberals Say Sanders’s Acceptance Of Rogan Endorsement Sends Dangerous Message He Trying To Win Election
1,Melting Giraffe Congressman Warns Impeachment Distracting From Surreal Issues
1,Weinstein Defense Attorney Implores Jury To Remember How Fun ‘Pulp Fiction’ Is
1,Trump Makes Powerful Pro-Life Case By Speaking About The Joys Of Neglecting A Child
1,Trump Lifts Obama-Era Protections Trapping Gangthor The Malevolent In Tomb Deep Within Murky Depths Of Pacific Ocean
1,Nuclear Scientists Fucking Around In Friend’s Backyard Run Away After Stuffing Fission Bomb Into Coke Can
1,New Comcast Bundle Deal Includes 24/7 Live-In Technical Support
1,Last Remaining Chinese Paddlefish Cackling In Rafters Of World Wildlife Fund Press Conference Declaring It Extinct
1,Justice Roberts Sternly Admonishes Impeachment Participants To Remember They’re At Complete Farce Of A Trial
1,Financial Experts Recommend Just Waiting Until Chaos Is Law Of The Land
1,PornHub Announces Contest To Allow One User Under 18 To View Content
1,"God Stumbles On Old, Beat-Up Planet That He Carved ‘Mötley Crüe’ All Over"
1,Senate Republicans Force Through Resolution Establishing Wingstop As Official Sponsor Of Impeachment Trial
1,"‘Well, I Could Do That’ Says Art Museum Attendee Viewing Security Guard On Lunch Break"
1,Contrarian ‘New York Times’ Travel Section Breaks With Paper To Endorse Deval Patrick For Democratic Nomination
1,Impatient Man Forced To Wait To Have Sex Until Wife Finished Giving Birth
1,First-Time Davos Attendee Can’t Believe How Many Seminars There Are About Running Secret Child-Molestation Ring
1,Kellyanne Conway Suggests Martin Luther King Jr. Would Have Traveled To Ukraine For Dirt On Biden
1,Area Dad Sure Knows A Lot About Local Weather Woman
1,Report: Clicking This Link Will Add You To Several FBI Watchlists
1,Canadian Man Wishes There Was Some Way To Pay His Doctor For All The Hard Work He Did
1,"‘They Can’t Impeach Someone They Can’t See,’ Say Trump Boys Cramming Dad Into Homemade Bunker Under Oval Office Desk"
1,TV Character Knows All This Hardship She’s Experiencing Now Will One Day Be Nothing More Than A ‘Previously On’ Clip
1,Unclear What Licensing Deal Led To Single Season 4 Episode Of ‘The Blacklist’ Being Available For Viewing On Airplane
1,"Man Assumed Being Heartless, Egotistical Maniac Would Have Made Him Richer By Now"
1,Republican Senators Maintain They’ll Weigh All Evidence Before Carrying Trump Out On Shoulders
1,Tampax Unveils New Find My Tampon App For When One Really Gets Lodged Up There
1,CNN Reveals Bernie Sanders Running For President Of Country With History Of Sexism
1,Stephen Miller Hurt At Being Passed Over For Job Stalking Female Ambassador
1,CNN Audio Analysis Reveals Biden Caught On Wet Mic While Chewing On Own Microphone
1,Human Trafficker Not Getting Any Traction On This One
1,Man Afraid He’ll Seem Vulnerable If He Reaches Out To Fire Department For Help
1,Public Disapproval Of Iran Approach Convinces Trump To Reverse Soleimani Killing
1,Scientists Still Unable To Determine Whether Yes A Good Band
1,Biden Asks Advisors How Much Longer He Has To Pretend To Be Confused And Doddering To Avoid Criticism
1,Morbid Visit Home Begins With Grandfather Only Able To Complete Single Flying Crane Backflip Kick To Ward Off Intruders
1,Pete Buttigieg Trapped In Freezer After Searching Iowa Diner For Back Room With High-Rolling Donors
1,CNN Reminds Debate Participants To Keep Personal Attacks Off The Stage In Favor Of New Confession Cam Backstage
1,CNN Moderator Challenges Sanders’ Support For Women By Asking Him To Name Every Part Of Female Reproductive System
1,CNN Figures It Can Soak Tom Steyer For Couple Million By Pretending It Costs Money To Appear In Debate
1,Democratic Candidates Immediately Descend Into Violent Pandemonium Without Cory Booker’s Message Of Love
1,Sanders Campaign Doubles Down With New Ad Warning Americans They’ll Never Be Able To Hear A Female President Over The Sound Of Her Vacuum
1,Swing Voter Really Relates To Buttigieg’s Complete Lack Of Conviction
1,Cash-Strapped Men’s Wearhouse Now Offering Free Measurements Of Whatever The Hell You Want
1,Boeing Scrambling After New CEO Catches Fire During First Press Conference
1,Cory Booker Drops Out Of 2020 Rat Race After Falling In Love With Small-Town Iowa Life
1,"Homeless, Disheveled Prince Harry Spotted Eating Out Of Garbage Can Just 24 Hours After Stepping Away From Monarchy"
1,God Struggling To Feign Happiness After Jesus Announces He Marrying Exotic Dancer From Place Off I-95
1,Relationship Experts Urge You Not To Cheat On Significant Other Even Though Sex Will Feel Amazing And They Never Have To Know
1,U.S. Plagued By Widespread Website Crashes After Mouse Gets Into Internet
1,Emergency Last Responders Loiter Around Scene Pretending To Aid Victims After Most Of The Work Already Done
1,Excited Park Rangers Announce Lincoln Memorial Actually A Girl After Statue Gives Birth To Litter Of Tiny Marble Abraham Lincolns
1,Man Validated After Discovering Popular Kid From High School Ended Up Bottoming Out Almost As Much As He Did
1,Couple No Fun Anymore After Having Kids Die
1,Dumb Tourists In Paris Gawking At Splendor Of Greatest Architectural Feats In Human History
1,Hasbro Launches Line Of Trap-Building Kits To Encourage Girls To Get Into Post-Apocalyptic Survivalism
1,Truffle Oil Embarrassed To Be Working With Low-Class Ingredients On Loaded Fries
1,"Cat Treat Package Going On About Delicious, Creamy Center Too Much Not To Be Marketing To Humans"
1,Demon Kicking Self For Inhabiting Child When He Could’ve Possessed Someone Who Could Buy A Gun
1,Report: Everything Slightly Worse Than Yesterday
1,Trent Reznor Ruins 31st Consecutive Holiday Season By Talking About How Christianity A Bunch Of Bullshit
1,Devastated Family Struggling To Get Through First Christmas Since Dad Returned
1,Report: Make It Stop
1,Prominent Evangelical Magazine Calls For Removing Trump From Holy Trinity
1,"Antsy, Jonesing Nation Demands New Grinch Content"
1,DNC Bows To Pressure By Adding Andrew Cuomo To Increase Ethnic Representation On Debate Stage
1,DNC Eases Debate Requirements To 0.1% Above Whatever Cory Booker Polling
1,Sad ‘Rise Of Skywalker’ Fan Can’t Believe There Never Going To Be Another ‘Star Wars’ Movie
1,Chinese Government Justifies Mass Surveillance By Explaining That All Of Life A Grand Performance
1,Trump Claims He Knows John Dingell Is In Hell Because He Sees Window Into Terrifying Inferno Every Time He Closes His Eyes
