is_sarcastic,headline
1,Trump Aides Go Into Crisis Mode After President’s Errant Remarks Condemning White Supremacy
1,John Hickenlooper Drops Out Of 2020 Presidential Race One Assumes
1,Vase Of Flowers On Kitchen Table Probably Memorial For Person Who Died There
1,Woman Knows Smiling Husband Not Really Flirting With Her But It’s Fun To Pretend
1,Fossil Records Indicate Early Humans Hunted 25-Foot Giant Paramecium And Other Mega-Protista To Extinction
1,John Delaney Sends Fundraising Email To Wife Asking To Use More Of Their Money On His Campaign
1,"‘No Way To Prevent This,’ Says Only Nation Where This Regularly Happens"
1,"‘No Way To Prevent This,’ Says Only Nation Where This Regularly Happens"
1,‘Hobbs & Shaw’ Pulled From Theaters Following Reports Of On-Set Mistreatment Of Cars
1,EPA Administrator Proves Carbon Emissions Not Harmful By Inhaling Directly From Truck’s Tailpipe
1,Virgin Saving Himself For Kinky Couple In Need Of A Third
1,Man Gains New Disdain For Band After Seeing Them Live
1,Man Struggling To Accept Fact That He’ll Never Move Beyond Medium Salsa
1,CNN Under Fire For Failing To Disclose Pro-Iran War Panelist Actually Raytheon DeepStrike Missile
1,Study Finds Reading This Article To Completion Provides Body With 13 Essential Vitamins And Minerals
1,"Lollapalooza Unveils New Air-Conditioned, Soundproof Tent For People Who Definitely Shouldn't Have Come To This"
1,Card-Only Business Discriminates Against Customers Who Just Have Milking Goats To Barter With
1,Man Likes Ex-Girlfriend’s Tweet In Effort To Smooth Over Emotionally Destroying Her 3 Years Ago
1,Jake Tapper Demands Michael Bennet Answer Question Of Whether He Too Big A Pussy To Take Swing At De Blasio
1,Kirsten Gillibrand Appeals To Detroit Voters By Touting Hardscrabble Youth Growing Up As A Car
1,Music Writers Attribute Lil Nas X’s Success To Inventing Country Genre
1,New USPS Commercial Says They Proudly Send More Fingers For Kidnappers Than Any Other Shipping Company
1,Lindsey Graham Sheepishly Approaches Fox News Interns To See If Anybody Up For Grabbing Drink
1,"‘FOR THE LOVE OF GOD, DONATE, BETO’S DYING UP THERE’ Reads O’Rourke Campaign Fundraising Email Sent During Debate"
1,Marianne Williamson Sternly Addresses Homemade Trump Puppet About Immigration In Fiery Debate Exchange
1,"‘Right This Way To The Debate Stage,’ Says Tearful, Rock-Holding Hickenlooper Aide Leading Candidate To Secluded Spot In The Woods"
1,Mysterious Salem Shopkeeper Offers Seth Moulton Chance At Presidential Debate Stage But At A Terrible Cost
1,Researchers Confirm Meditation Can Reduce Stress But Totally Get It If You Were Just Venting And Don’t Actually Want Advice
1,More Presidential Candidates Taking Strident Pro-Caviar Stance To Appeal To Democratic Socialite Wing Of Party
1,Woman Who Doesn’t Want To Be Hit On Shouldn’t Be Hanging Out In Bar Taking Drink Orders
1,"Andrew Yang Loads Shotgun As Hissing, Crackling Copy Machine Lurches Towards Campaign Staff"
1,"Trump Escalates Baltimore Attacks With Rambling, 3-Hour Press Conference Tearing Into Edgar Allan Poe"
1,Chuck Grassley Accidentally Lies In State For Few Hours After Drifting Off In Capitol Rotunda
1,Study: Chris Martin Probably Cried When He Wrote ‘Fix You’
1,Catholic Leaders Transfer Most Alluring Children To Another Church
